repo,path,sha
vyperlang/vyper,SECURITY.md,508c383d2c9aa57f03fb9ebf3b3d3a80aaa59eda
vyperlang/vyper,SECURITY.md,b821e044a99420ce6ef51b942bae9db332105214
vyperlang/vyper,SECURITY.md,e99d03228fee604a6cb8e3e3874c250c0ddc667b
codeigniter4/CodeIgniter4,SECURITY.md,c2ab3d24504b70893be116e09fb7c8b7fa0475c6
codeigniter4/CodeIgniter4,SECURITY.md,c9ea136fa07849aed91ade14c42dd720a4afeed6
lirantal/daloradius,SECURITY.md,eb3dd136262b3a3959dc4f9f6796698fad978f67
nodejs/undici,SECURITY.md,c630a6a6fbdaa18e0963b16ab13417b697ac4bbc
HashenUdara/edoc-doctor-appointment-system,SECURITY.md,a1a38853acbb8a897c2ead734612559cc3a46ce4
datahub-project/datahub,SECURITY.md,eae86a688096b8d819f450b2160549f77f50d1c0
modoboa/modoboa,SECURITY.md,30e9549c9052235aa7df9f3c1136c60e17d7a795
modoboa/modoboa,SECURITY.md,1a47e095448d5e1f1d9bc2479a5367d2050ffe6c
rack/rack,SECURITY.md,eda1fb34d08134fea0cd7cf9eca6533deb41b734
rack/rack,SECURITY.md,63ca628d7809758b332021e2f1f9ee69f4252441
rack/rack,SECURITY.md,b1deb7eb8a0cede8112d50c33842b6cd71f49996
web2py/web2py,SECURITY.md,40292d6b17d92585bbf15854c2421d3fd7c013f6
web2py/web2py,SECURITY.md,87bce4e1eb1a9ad50e391f8ed93cb37ccd1258d1
textpattern/textpattern,SECURITY.md,9222700981069206bd2377d9e5b76b10f196534a
BookStackApp/BookStack,.github/SECURITY.md,42f0ba18754125f1b6c34cb522689c03f0177717
simplesamlphp/simplesamlphp,SECURITY.md,37ffd41760cdedf96d1bb9a9eab59cc737aab50a
simplesamlphp/simplesamlphp,SECURITY.md,918b5b6884f817c51b0405e52b28d0789b4f10e2
bbalet/jorani,SECURITY.md,150a28d1dc0c2ad2ddf13f44d2e4ab0e264de978
bbalet/jorani,SECURITY.md,8eb5a77d8801ff4d31b1f06c7cd88ddfcf7ab9ea
flavorjones/loofah,SECURITY.md,ac7c50de12398c90ffba907bf132af66bcc242be
flavorjones/loofah,SECURITY.md,0c97c745aaec27f7bba4edd74be0e7d7cb9b82ad
michaelrsweet/mxml,SECURITY.md,e1dd7234b4ac6e883add4b1f0fc92fa31a1f93b9
libexif/libexif,SECURITY.md,29d7d71258fc1d66446685c9a113a2b5096241ff
libexif/libexif,SECURITY.md,54b6f7fb6ae1d08602f9f7c44e0624c8344ee832
lodash/lodash,SECURITY.md,f8c7064d450cc068144c4dad1d63535cba25ae6d
lodash/lodash,SECURITY.md,becd982749e550fe6dc76a0e3126abeaecdc931d
rubygems/rubygems.org,SECURITY.md,38cc3c9f260126e5ea841af107c8901e9d20b777
npm/cli,SECURITY.md,b48c43fcedbf1d99a6cbf784ab65901445494044
npm/cli,SECURITY.md,46b2728adbd1ca5a21bff1b874a8df2d9fbfe638
npm/cli,SECURITY.md,d3ff2aa9b57d7448c5770ba307118ce4c3b6a888
npm/cli,SECURITY.md,92a4e727e90b3620abdd8e462a55f2e0bc3790a5
wagtail/wagtail,SECURITY.md,fbcdf89bc35c9fefb2d09d00a7e67d4a27197b8b
wagtail/wagtail,SECURITY.md,0012c344d92437df8132d613e519b2a486be21ca
wagtail/wagtail,SECURITY.md,2a90e96523a60769c25e7b459a5275c0e2dff878
wagtail/wagtail,SECURITY.md,4718fae68bf247a40eec53b0c61647dee4c5cc44
wagtail/wagtail,SECURITY.md,7fcd6e6890338fd1c38e44cb8ba5e6429dcfee6a
ampache/ampache,SECURITY.md,b82f17da9e80e6e9465c929ef78d63bde434f208
ampache/ampache,SECURITY.md,550d84b41e2663d9777d01e7698c65fcdc52bccc
ampache/ampache,SECURITY.md,a338c945b2754d68edd50bf1a4e30d007d3e6b6e
ampache/ampache,SECURITY.md,6bf595f2489a55365f83de057d986a562bdd6f0d
ampache/ampache,SECURITY.md,70e1dd8650c6c5bcbe6ee4b23e84d524e7990ed9
monicahq/monica,SECURITY.md,5d8e9de1b8e6670c635207d677e1d6cb3a0a7ae3
dart-lang/sdk,SECURITY.md,10bcd86677a7cad8486644d48e24f20cd92f5c26
dart-lang/sdk,SECURITY.md,cbe578bb17948ab288263412a582f5e4b73c37cc
brave/brave-browser,SECURITY.md,5513029000838e0a5a59ee60b6dc4dbba131b036
ericcornelissen/shescape,SECURITY.md,40be1c668519c70fcd0604d1645aeca33fe9fafb
ericcornelissen/shescape,SECURITY.md,b9ee30b0486db7a84c5ae779849c25bfd6589528
ericcornelissen/shescape,SECURITY.md,01cfeed43a6979537b293f689382b07b07c19f81
ericcornelissen/shescape,SECURITY.md,552e8eab56861720b1d4e5474fb65741643358f9
ericcornelissen/shescape,SECURITY.md,c1425f0aabb23a3d18ee13b975719a5105626134
ericcornelissen/shescape,SECURITY.md,19562d294c37c93bf6b1b7625042b467b08ea1c9
ericcornelissen/shescape,SECURITY.md,55f7987dd3f5f7965c14a41f24836f396eacd1b7
ericcornelissen/shescape,SECURITY.md,1f62c8d58cb4f706c9e8937c8829c57541448d59
ericcornelissen/shescape,SECURITY.md,8e50ac00fadf3fa6e2538a44961c2e393907b576
ericcornelissen/shescape,SECURITY.md,337512df34ac42d1b8cfeb52a1d78b9db3ca84f4
ericcornelissen/shescape,SECURITY.md,009686679d8c554d64312130efc8f93936c99c4d
wireapp/wire-webapp,SECURITY.md,258cac69270279b87158375688ae99f3a9bf4776
libjxl/libjxl,SECURITY.md,05f3fc14907346e85aee2d197cfbaa1f857e5282
libjxl/libjxl,SECURITY.md,ab7c5e9b6795134377aa4846ceaae2c5bc504f76
traefik/traefik,SECURITY.md,ab8d7d2e7819f7472129fbc093e347c90c45ff64
traefik/traefik,SECURITY.md,be52c5abb10d7960f6e033c2f6727b422f02a8d8
traefik/traefik,SECURITY.md,de458b735762ab12a66e92807ddc47345cdb44d0
unicorn-engine/unicorn,SECURITY.md,951f155f0a52228ebcc65ba4cc43ada3d47fae6c
unicorn-engine/unicorn,SECURITY.md,c63bbff7d12dbbb8a5668d6ac07849d0226dbe0f
misskey-dev/misskey,SECURITY.md,c92744c3d36e371ddc8c6f9bbf9d64812ae5ace9
paritytech/frontier,SECURITY.md,7ac12b301755940c99db9b221bbf170dea3774ab
hyperledger/fabric,SECURITY.md,bd60dba0f5238858b3f25813e6ca0c0707761a4b
hyperledger/fabric,SECURITY.md,e74fe0a4eabba2f7e2806777655ddabc582fb0d3
phoronix-test-suite/phoronix-test-suite,SECURITY.md,61a284d3a95c71986ce9b1eafd568b5bd5487f28
orchardcms/orchardcore,SECURITY.md,f0b2ab9d08c6aeecd6fccca833a2835df1fd7d72
orchardcms/orchardcore,SECURITY.md,666b675458ed772e936882f674c50ec08b23c89e
ionicabizau/parse-url,SECURITY.md,0067fd21bbbdf71cc05694da313a8559655e0e7c
dromara/hutool,SECURITY.md,28fefdeb1b1d2272af3680b8375489db0804ffb7
LDAPAccountManager/lam,SECURITY.md,3ba7fa18bd60dca61736f4f761e5b0bfb9b7e920
cockpit-hq/cockpit,SECURITY.md,e2028618c2790470a6f199f53cd74e15f9e7ddd0
ChurchCRM/CRM,SECURITY.md,98ccb0c94afd9426d5bbbc840a5af88b2e6241ff
ChurchCRM/CRM,SECURITY.md,6f6a15bf0a98dce257a608bc212b395d2bff6e3e
ChurchCRM/CRM,SECURITY.md,850c859c6b3d13f17899a9cf3a2a2e5a4d93e7d1
ChurchCRM/CRM,SECURITY.md,5e3a789a7ef3404b0b3f9d05d4894a0d8c4d8f32
ChurchCRM/CRM,SECURITY.md,fcdd2131fd33807228aca241226c17c007a0053e
opensource-socialnetwork/opensource-socialnetwork,SECURITY.md,6385f249bb5f6109a0d127065730597618926802
ruby/ruby,.github/SECURITY.md,c596e01a49d8c77b6dacc931a24eb4b7876617b7
doorkeeper-gem/doorkeeper,SECURITY.md,d5e21aca3ae53f52abc8f93e9a0d97c157dfee4e
doorkeeper-gem/doorkeeper,SECURITY.md,c586ab379ed8cbac7fa27fd89da9a42441d3d962
doorkeeper-gem/doorkeeper,SECURITY.md,d2aece354b3263e9c3c6feb6e6205b15de1c7512
SELinuxProject/selinux,SECURITY.md,e00494644704682598f44c3c11f55aa5225a7c54
SELinuxProject/selinux,SECURITY.md,4e562fa1ffbb87ff4079d73909f5c5ab9a1a2b81
SELinuxProject/selinux,SECURITY.md,2b6b5bd32eff8318ca3df8d7a522a35005c41cce
i7MEDIA/mojoportal,SECURITY.md,d21e9a9f3649e447f0d3bbb9d3b0f526bfdb5d4c
i7MEDIA/mojoportal,SECURITY.md,6f53e74c93091422bb8c0e90011b9f2a9e04ff57
i7MEDIA/mojoportal,SECURITY.md,f19d38b028307ea90bc75ececf3ff9159d44725c
mailcow/mailcow-dockerized,SECURITY.md,8b314acfcf183ae2f0c566aaf35d0e9a9488d3da
sinatra/sinatra,SECURITY.md,7ba1d1594b6792151329c48827ff127d7e2aef1b
mozilla/bleach,SECURITY.md,248749ad56e2e72db211e121a9538a3fb89674f5
mozilla/bleach,SECURITY.md,23d1397b66bdf2034c67d8a5a14f501e49cf2160
mozilla/bleach,SECURITY.md,842fcb4a05e59d9a22dafb8c51865ee79d753c03
mozilla/bleach,SECURITY.md,17dceafa0037fc45feae573bff0904b2ec1e185a
mozilla/bleach,SECURITY.md,f2e3728500d44ac0decc217393a18ab4c5f15069
getredash/redash,SECURITY.md,020dc35fafa4da467573a7ccdcbf5626d3a8b10f
troglobit/uftpd,.github/SECURITY.md,e8745e2df46b72362b8dce03999a6520bb1a5e07
sulu/sulu,SECURITY.md,aed8ddd948a97925f0781455764772c993c17d9d
mattermost/xml-roundtrip-validator,SECURITY.md,cbba0b0e51bcc4e0553006fd22e9226f8ba5afd6
digitalbazaar/forge,SECURITY.md,c90cd85104e9167703e7a25f6b88e7febc9aa35a
digitalbazaar/forge,SECURITY.md,219bbb2a566d6f8169739d4887a4ab55d6a220b6
faisalman/ua-parser-js,security.md,139fbc321a36ff663aac471a61d109728ac17f0b
containers/podman,SECURITY.md,4d1c327edfcea8a9ed1470a51b620ff219c41246
containers/podman,SECURITY.md,4a4fe48ccdcf51aa34600d53292e01d05e881bba
containers/podman,SECURITY.md,b43e0eb6a177f8f86219713cf84c6cb6694b425e
xmldom/xmldom,SECURITY.md,91f9b7f00ef988a72fa4f2f8c320a5d7023a67f0
xmldom/xmldom,SECURITY.md,bf329e1b111802a431669c58fc47b80f176a073e
nim-lang/security,SECURITY.md,f434cf14f9c04ee192219aeb9fad4571bc3b89b6
protocolbuffers/protobuf,SECURITY.md,556df2a33a53073412108a0391ef68c180f2d86c
protocolbuffers/protobuf,SECURITY.md,f8c431ae8d6a65e31a602539dd8eb601a7e3c6af
denoland/deno,.github/SECURITY.md,5e1113ec772876faee13221ad1ce8b5ef4efbdba
ohmyzsh/ohmyzsh,SECURITY.md,29b344a7102a2fe427d5ea6bcde4044898be1112
ohmyzsh/ohmyzsh,SECURITY.md,0520c2e30934a6e01b27988dca5bbbe3511d6868
glFusion/glfusion,SECURITY.md,5a77963afbb9ec078bc5fd44ffe2a86e56e6f25c
glFusion/glfusion,SECURITY.md,0635055e86fef9f1439dc6d80b596ebd3f3a5408
medialize/uri.js,SECURITY.md,d660169fe8dd9b4c184c274ceb2baae9f659899b
inventree/inventree,SECURITY.md,0759c3769e68035f60925e907a98f30f1e380bc7
inventree/inventree,SECURITY.md,0a0d151f15f4869db7b887b4c076b3e3d3baace8
bookwyrm-social/bookwyrm,SECURITY.md,1609b9b74cbec5a7fc82fae0a5ffcc791bf0b80e
azure-rtos/usbx,SECURITY.md,af42bca3a0d68e3691848363adbfaf5770ed4c3f
opensearch-project/security,SECURITY.md,ae6ac7268d2733e8e38626b55f10447a8c1c6876
opensearch-project/security,SECURITY.md,4ba3cc0e2ebec61b726b227fdf51e55f4a502182
wallabag/wallabag,SECURITY.md,9f7c5e9c8f37a94cd6c5e080ad2eaac4f8a4a1b2
cakephp/cakephp,.github/SECURITY.md,9c83b2a3f054e61df640858a16a61d40556b424b
cakephp/cakephp,.github/SECURITY.md,c371a15a22ac816316dcac6f8a06fc8137ba4264
cakephp/cakephp,.github/SECURITY.md,4a8ef58792627e146475759829f8f5d7f386cec5
mumble-voip/mumble,SECURITY.md,e0471663629aaf169c890424fe6ab1beeaa54165
mumble-voip/mumble,SECURITY.md,57260d2f8588b9be37a11e61050e1421e622f24e
pypa/pip,SECURITY.md,816cc815ec849a52f302fe276afcb0d78466dbe1
spring-projects/spring-framework,SECURITY.md,3d6d8a947a8e1f252ae64306244ed4f4204cc627
spring-projects/spring-framework,SECURITY.md,d30778458aaeb788ed7b13f29813d5f9234b62f0
aircrack-ng/aircrack-ng,SECURITY.md,5137984673f66d4e47a4f627d4b08595b92bea06
aircrack-ng/aircrack-ng,SECURITY.md,23bd71e0be9d30eb2b3297f20a7d2a3d77544dde
aircrack-ng/aircrack-ng,SECURITY.md,857e2e7c097726030fc8cbbd7a880f927f218b61
atheme/atheme,SECURITY.md,f360aaaf7b5182b016da33bb82d1bea0174c9f5f
atheme/atheme,SECURITY.md,75defac6d229141bcbe435100c6a35e71bae655a
atheme/atheme,SECURITY.md,737aece1c9e2f656ecb70fa0ad6198800db3300c
atheme/atheme,SECURITY.md,4fa0e03bd3ce2cb6041a339f308616580c5aac29
atheme/atheme,SECURITY.md,1374c68a6b2cfbba872de021814f10ea239ff8a8
rabbitmq/rabbitmq-server,.github/SECURITY.md,609171ec70c1f0ddd15bce64d46539f3135b0ebd
rabbitmq/rabbitmq-server,.github/SECURITY.md,95c2750c5e4ac6b2bfdf36c7234a9275ef7acee3
rabbitmq/rabbitmq-server,.github/SECURITY.md,9ba7e9aa51c748da35a14d1f188adf27cbc0992d
PowerDNS/pdns,SECURITY.md,d651e88f8204d5bdc5beb2f728b0f314a0d3575e
PowerDNS/pdns,SECURITY.md,36de301d05a05516c95ff1af189a137180b2d241
PowerDNS/pdns,SECURITY.md,e61bc7867e9e7cd1ba5a6436efdcda3319a53353
PowerDNS/pdns,SECURITY.md,42fa8581fc8585cd14f2e149a27a20ccc5d2c53c
shadow-maint/shadow,SECURITY.md,82b5983301ff96da9967b9b87487513be681947e
shadow-maint/shadow,SECURITY.md,cdc8c1e25b1a7270a879b977d7f043eae0ba7416
InvoicePlane/InvoicePlane,SECURITY.md,8de1b28a2296ac8aea2c759d6d1723ca6ef54184
pluxml/PluXml,.github/SECURITY.md,4b8c27e43d2e77f9138ebebfbc362d86db14795f
fluent/fluentd,SECURITY.md,d6d68b9c36aad45dfaac50ce747a3991711e5f64
XOOPS/XoopsCore25,SECURITY.md,18ca464263bf65e2c6cc35815b6af35b7a3fe6f2
XOOPS/XoopsCore25,SECURITY.md,96677fb0ada774eaf182c3d9870210dcb9f7f699
git-lfs/git-lfs,SECURITY.md,33f1a5b72ecf865a1d08a8fadf41dcaa12373465
WeblateOrg/weblate,SECURITY.md,42104e330142b796952e3b4e6b55e4d077bfac13
WeblateOrg/weblate,SECURITY.md,2d008391e3718c6c168414d1421dbdaf4d908421
WeblateOrg/weblate,SECURITY.md,43c27c73cd5dcb1ec69bae8c820ee748b0032d74
WeblateOrg/weblate,SECURITY.md,1a1851ad59a2eb4b95124fc0d2ecd0605ac12a0b
WeblateOrg/weblate,SECURITY.md,582f2bc0e8ce497b47756db2f76a1faa155f44b1
WeblateOrg/weblate,SECURITY.md,0c26554b94bfcbe04152b2bebd2f957f95b4c03a
sandstorm-io/sandstorm,SECURITY.md,674791a179ff02f69ed8ba3cb36effc9120d8226
sandstorm-io/sandstorm,SECURITY.md,b239e7dd0e4ab90c3a78aa6e7368cfb90404c4c1
grpc/grpc,SECURITY.md,6e7ba55c98b68889d40f9f537860a577d09fe765
Admidio/admidio,SECURITY.md,ff0bcee2cce1d6f36703664b62fed7969c32ea3a
qutebrowser/qutebrowser,.github/SECURITY.md,9bf258c8f8fa2c255be92535a64fd356146d8482
qutebrowser/qutebrowser,.github/SECURITY.md,e46ae39ebe7a1ece62c82e42e2c0b62ccabeeef6
grails/grails-core,SECURITY.md,60bb5740f1793c5331c5c6e7a418c80e65b82587
icsharpcode/SharpZipLib,SECURITY.md,2b8ff8fae318834b0826e649311531c65c163509
icsharpcode/SharpZipLib,SECURITY.md,69ce65cd672505a1ae5ffd4e15aa1f009ba3819a
Graylog2/graylog2-server,SECURITY.md,824ff01c5c2f594a41ab94e1518b3333e49360a8
Graylog2/graylog2-server,SECURITY.md,35adbb18720557ce483672eb1f1ff96b33c23d35
Graylog2/graylog2-server,SECURITY.md,47730c991ef8b060035d575293d283307400e74b
Graylog2/graylog2-server,SECURITY.md,c82b6288b297b4f8dda7d72868e3e47bd6a44b00
YMFE/yapi,SECURITY.md,c51a45a8f7d9b265779ff695aca0039e65f90bb9
YMFE/yapi,SECURITY.md,54f80ac862d7e6e4bb3b2608c646249ea86669ab
redaxo/redaxo,SECURITY.md,dd117caa387614856094d084509a203a98dedf64
phpservermon/phpservermon,SECURITY.md,450d5e9dccfc8e905a7e749b5d607eb71f1e27f6
sylabs/singularity,SECURITY.md,caddf4fb249cdb7daca22f6a32587de765675b24
undertow-io/undertow,SECURITY.md,21f0b1499c6860dc3973ca8ef0c4205166945dcd
undertow-io/undertow,SECURITY.md,cb0a03fec5f331976c9092d90113cf012eb93e03
pterodactyl/panel,SECURITY.md,24e1c563780a607233158d2fe258c8fd0f42c037
pterodactyl/panel,SECURITY.md,ba10646e8a3d61814d01f88bfc544a2cb8c07193
pterodactyl/panel,SECURITY.md,07f1ef42625951ac3d2617bb4487dd6ac0129b20
pterodactyl/panel,SECURITY.md,60b82343b2c75abf191f1323db1a19a8eabe19f7
pterodactyl/panel,SECURITY.md,45999ba4ee1b2dcb12b4a2fa2cedfb6b5d66fac2
pterodactyl/panel,SECURITY.md,63e01f9aee1686c923a4543940c03802e4dc2c4d
pterodactyl/panel,SECURITY.md,a78404fdbebf100d957d733f56dd615064d8a274
pterodactyl/panel,SECURITY.md,f58db890df9fee3862409b0aaebad1dfb7a70f56
pterodactyl/panel,SECURITY.md,fece67ff5000b8bf5d106768d9837afaf530b7d5
axios/axios,SECURITY.md,e518c5da1b205ddbdd7e99ee1e1743206b3e5364
axios/axios,SECURITY.md,c714cffa6c642e8e52bf1a3dfc91a63bef0f6a29
axios/axios,SECURITY.md,8d26147ae065197a1e2282650d94c8dc92fc3792
axios/axios,SECURITY.md,82c94555917834770bd1389fc0b4cd9ba35ec3fe
spip/SPIP,SECURITY.md,b877eb985aff85cfc1c1d5e05f1f65076234fdb4
nltk/nltk,SECURITY.md,23f4b1c4b4006b0cb3ec278e801029557cec4e82
nltk/nltk,SECURITY.md,f4ce2cef06125dd406bd57ab08b2fdb57ebe1531
OSGeo/gdal,SECURITY.md,d3ecf733262c7f8c8f2735f8a247d15f1322287d
OSGeo/gdal,SECURITY.md,527dc0b80e1980f8c7ca534e553f43e040ce0bfc
OSGeo/gdal,SECURITY.md,d305e57b732ea214919d340faf6cabdca6130560
keepkey/keepkey-firmware,SECURITY.md,eba5ba4e13d322b67985b2df93bc821720074515
keepkey/keepkey-firmware,SECURITY.md,f38930b5febf19d02fe15c97f16dc197c558f5d6
keepkey/keepkey-firmware,SECURITY.md,2a8c31f5fbfe1685245d6749ad3a88607321e021
keepkey/keepkey-firmware,SECURITY.md,db9a1764694d14ece946237a83e9d279520a95a4
wp-graphql/wp-graphql,docs/security.md,0a9660d1ea61d21f8923af3c5660c101379efd82
wp-graphql/wp-graphql,docs/security.md,6490368c39f6b13aac331737911ffa05e223b12b
wp-graphql/wp-graphql,docs/security.md,039a4afc158beaadba66d833a5a5c6279cdfd7e1
mimblewimble/grin,SECURITY.md,cea546ceb8b5be0fc4462489e8a4761bc395fb18
mimblewimble/grin,SECURITY.md,3d07adb62186666e4e91bb78a828bb5907b5e102
mimblewimble/grin,SECURITY.md,d1b3f939b072b02ac4d28118d84a76a8e09f6ec9
mimblewimble/grin,SECURITY.md,67b2ff717b6b791aa49c9454bc78b1cc6416d86e
mimblewimble/grin,SECURITY.md,09cf6de1d143ffbe007478372dc573213e06804d
mimblewimble/grin,SECURITY.md,93bcb23f082bb66fbfbc7ab9d68068f619d6e46d
mimblewimble/grin,SECURITY.md,18feae17dc487bba6423651a9ca1fdd1600245cd
mimblewimble/grin,SECURITY.md,6958f1c69e03f78b25af621cc69d1b478f1c5eeb
quarkusio/quarkus,SECURITY.md,0a046f0039d2abbcc79745ad30c3fa77076d4e49
quarkusio/quarkus,SECURITY.md,094edcb7c3cbb76b7402ef26bc645d96cf5bc68c
quarkusio/quarkus,SECURITY.md,3a6e8d06aa8390f7bd7875b9dac17084822f1dd8
quarkusio/quarkus,SECURITY.md,0472eb8e85653c2d1fa33cc9eed2b50fea6e4047
quarkusio/quarkus,SECURITY.md,7d826f8171c6862e64b2cc00bc4ada1e8984c305
hyperledger/indy-node,SECURITY.md,2268102dcd298e9e56a5ad5ec26d2539e591e3c7
PrismJS/prism,SECURITY.md,05ee042a81bebd4ed47ce986f93644a37b4e7ca1
ory/fosite,SECURITY.md,603ceb4998baeb7180f571625038b312c8f402d0
ory/fosite,SECURITY.md,07a3a768e008b44115c147c93270b482432b0ca9
ory/fosite,SECURITY.md,e98c0d745a0c652f18364f303b653f75d9a151c6
ory/fosite,SECURITY.md,520cf1fd2a8234815bbbbe6a3e3991893468bee9
ory/fosite,SECURITY.md,f88cdff85e1da19934b07fbdc473052e0abaf84e
ory/fosite,SECURITY.md,4ba960863d613f53e1f2b49113fde28b807fcbc1
ory/fosite,SECURITY.md,3684ab37ccf8cf064df6cb8098682d4aae4bc969
ory/fosite,SECURITY.md,662660430bec2d16c4edcfd072b7ce5392430e32
ory/fosite,SECURITY.md,a840a62e401b4111f8304fa8b963006a866a20f8
ory/fosite,SECURITY.md,039987119ea78d69fe991bbb0edb6735b88b16cc
ory/fosite,SECURITY.md,119e6ab6d83ab8dee3fd31085153f64ca008582a
ory/fosite,SECURITY.md,01cd955efe9a00c014a5ef7488774c3913e7218d
bigbluebutton/greenlight,SECURITY.md,3f8b0ffa098db72d810c6c3085d33b5029b80424
fleetdm/fleet,SECURITY.md,c96f01b7f977dff8b1e418299fecde106d2d893a
fleetdm/fleet,SECURITY.md,5c20682dad6ae1e65cfd629e13ec040b6845d599
fleetdm/fleet,SECURITY.md,6cda48220d6614e99fe8a4bb1818a1829266d92c
fleetdm/fleet,SECURITY.md,4cca4e7e7f79e82c7800568490ebb13ccc491392
fleetdm/fleet,SECURITY.md,48a2ddbb2c701ddca6d41e5035fca04a699472ec
medialize/URI.js,SECURITY.md,d660169fe8dd9b4c184c274ceb2baae9f659899b
eclipse-theia/theia,SECURITY.md,2470421f97dfe030824c52c0df023a8c29dd8d69
ttimot24/HorizontCMS,SECURITY.md,0857d260be838a9c19533cf105ad077f0eb47d4e
bigprof-software/online-invoicing-system,SECURITY.md,1d715607a52fa77ba62e18fae071538f61f62c75
ValveSoftware/GameNetworkingSockets,SECURITY.md,166c04c6c2adc374f055a1e1301996e4aa2880bf
ValveSoftware/GameNetworkingSockets,SECURITY.md,744d142317151c4eabf6eb8afd82b8d850e7d3d2
DIYgod/RSSHub,SECURITY.md,1794d28154fd66a18016a26584d65b5596b18fea
hyperium/hyper,SECURITY.md,446dd2f0c70dba22d8d589a68b224c2838a4ddf1
galette/galette,SECURITY.md,b7563589062846b2d9b443e1d23ae9f819b75eca
galette/galette,SECURITY.md,2c956fc017af790c410d5483c3ec0ee35296b7c0
DEMON1A/Discord-Recon,SECURITY.md,d1e4cbbe3b6b90ce02851a323a67d65a00b1a635
DEMON1A/Discord-Recon,SECURITY.md,1e6f9cd1c5d49de380aa5776e990bf1b8bfabe28
DEMON1A/Discord-Recon,SECURITY.md,140815b2e38af3db00e61fcc3111e0af896320ea
DEMON1A/Discord-Recon,SECURITY.md,dbe05df6209451225e3ff9e46ccf3ae19e5d5e50
DEMON1A/Discord-Recon,SECURITY.md,aabb35ad1079cf1f199d69ff41ee878dfbb2524f
DEMON1A/Discord-Recon,SECURITY.md,073288fc44245f67de6fb7d2e211b915f0b939e2
DEMON1A/Discord-Recon,SECURITY.md,a6996fb801df313173453084525cdb3973a89c0b
CollaboraOnline/online,SECURITY.md,0caecbc99473513a44272eacf4d66c17dd0b8e65
CollaboraOnline/online,SECURITY.md,337657c173bda00763871bb8a44f7a31a7328664
owen2345/camaleon-cms,SECURITY.md,016a42fb254f7f2d60fe25303b00274854174407
owen2345/camaleon-cms,SECURITY.md,fcea5cc47fa564e656ca2cab2a25de96cbf1b0f6
ScratchVerifier/ScratchOAuth2,SECURITY.md,d6ba710085f4df2928f845e38e70b9d4ecbd0a2b
ScratchVerifier/ScratchOAuth2,SECURITY.md,3cc1afcfd11805744b028b2c4ab57b867812ca8f
TryGhost/Ghost,SECURITY.md,8e4d58ddfee4f520eed185f283ddee064066ed4b
TryGhost/Ghost,SECURITY.md,496f873ac49cd61fd15206252e9fcdf8a7c4f7c6
TryGhost/Ghost,SECURITY.md,bcfe2c3686dd8da0856f242cbcf13ae9b360e6b0
TryGhost/Ghost,SECURITY.md,ebe0177b4f6fcc6c7debb741c95c985a69d0449b
TryGhost/Ghost,SECURITY.md,1c3354c51a0fb5e6e46bdbd40afb994bcf6fd55b
TryGhost/Ghost,SECURITY.md,fb8336100edebccdcec4f0a4a174744174ef81c9
TryGhost/Ghost,SECURITY.md,494003d7e0559698e7b22702a844a92056e90cae
TryGhost/Ghost,SECURITY.md,4c89422b0d55ab606616c82db6688d2689c7cc00
pwndoc/pwndoc,SECURITY.md,567310fd5a42ac54d92c97460559c665c10f9104
grpc/grpc-swift,SECURITY.md,7fbc418471ca43fa15960401dc798b81eccd6f78
stanfordnlp/corenlp,SECURITY.md,147e45894f007caf7dd5c7f7677bcfcf95a38e94
stanfordnlp/corenlp,SECURITY.md,4b529a0944611cc7f9543a3095ee84d9ecc7e423
gravitational/teleport,SECURITY.md,42a7be60580d56c4c570078a14ee322394083e10
gravitational/teleport,SECURITY.md,4cdbcb50c83d95d38df9139f8c70a5f13fd61b1d
apple/swift-nio-http2,SECURITY.md,ce6f6bed28a5be2e92792689b303335d13400921
salesagility/suitecrm,.github/SECURITY.md,9275317eee4670cd30be05178309e56f92b251e0
salesagility/suitecrm,.github/SECURITY.md,80da3386f3a75ea2fb4130cd8f1f3454642add9f
cri-o/cri-o,SECURITY.md,905e8485abee301170968d352570975755f38cff
cri-o/cri-o,SECURITY.md,a643dad271b1ec9ac1b7680631b197b017b3ce37
saleor/saleor,SECURITY.md,41d1557252a04cd9518abe8cace5d3130045079d
saleor/saleor,SECURITY.md,96252534da5737c7c61048b9f7cf7bd7dbee4b27
saleor/saleor,SECURITY.md,12f26a6a660f3fd1a2fb7a28da901ed477d333fa
saleor/saleor,SECURITY.md,66497264449457aea9f419021eb78b874f5cd1e6
saleor/saleor,SECURITY.md,96fbddbb5e7f345a99ab8a19013f75bb7b9ccc84
saleor/saleor,SECURITY.md,3e5030244ab8b38d925bd532763dcc5a369228cb
saleor/saleor,SECURITY.md,9758b1f91476b04523258db63bbe59d6ec51d524
saleor/saleor,SECURITY.md,a2ef1432497a5ef1adbd1ae52ab08b0c2732eff9
TandoorRecipes/recipes,SECURITY.md,a8a590a942159c75abc3ab0a7e1a6fcaffea1a37
TandoorRecipes/recipes,SECURITY.md,9e44944b1ddd18ef33e44631ecfe713518f5887d
TandoorRecipes/recipes,SECURITY.md,c20e982fb1f8f6befa7549c9e148410032d92d16
TandoorRecipes/recipes,SECURITY.md,f822e03be049c7315648c4bf465278515d2f27a0
goauthentik/authentik,SECURITY.md,095850f0387705aa7b280bf827c18d7d2528ce8e
goauthentik/authentik,SECURITY.md,2eb7c16a9af9a772ffefd65e468431acba46cf50
